FORM,COLL_NUM,DRAINAGE,SYSTEM,COUNTRY,STATE,COUNTY,STREAM,DATE,SPM.,SL,TL,WT,SEX,STAGE,GONAD,TUBERCLES,VERT,LL_SC,CB_SC,CB_U,CB_L,CP_SC,CP_ROW,PD_SC,BR_SC,P1,P2_L,P2_R,D,A,C,GR,GR_L,CAUD_Z,SCBASE_ANT,SCBASE_POS,D_MARG,PRE_D,PRE_P1,PRE_P2,PRE_A,SNT_L,PORB_L,HD_L,CP_L,CP_D,BD_D_ORG,HD_D_OCC,BD_W,HD_W,ORB_L,LIP_W,LIP_L,D_HT,P1_L,P2_L_O,P2_L_I,A_L,UCL,LCL,LIP_A,U_LIP_P,L_LIP_P,L_LIP_TR_%,MED_PROL,GUT_X,GUT_L,ABDCAV_L,GASBLD_TL,GB_CH_1,GB_CH_2,GB_CH_3,GB_TAIL,ST_PORE,ST_INT,ST.INT,ST_CPL,ST%ABS,PO_PORE,PO_INT,PO.INT,PO_CPL,PO%ABS,SO_PORE,SO_INT,SO.INT,SO_CPL,SO%ABS,IO_PORE,IO_INT,IO.INT,IO_CPL,IO%ABS,PM_PORE,PM_INT,PM.INT,PM_CPL,PM%ABS,TEETH,ARCH_L,ARCH_W,BASE_L,BASE_W,TOOTHROW_L,TEETH_.,TEETH_1/2.,TEETH BLW HEEL,TOOTH_HT,CROWN_L,CROWN_W,T BASE WID
01  con,TU 35631,07 RioBravo-middle,11-Pecos,USA,TX,Terrell,Independence Cr,19640719,.,252,0,0,F,.,.,.,0,45,35,14,19,16,0,0,0,16,9,9,12,0,0,26,0,9,9,9,.,0,0,0,0,0,0,65.3,35.1,25.3,0,47.3,0,44.6,10.8,21.8,10.7,0,0,0,0,0,0,0,138,27,17,999,99,8,,,111,,,,.,999,.,999,.,999,999,.,999,.,999,999,.,999,.,999,999,.,999,.,999,999,.,999,.,999,.,0,0,0,0,0,0,0,0,0,0,0,0
01  con,TU 35631,07 RioBravo-middle,11-Pecos,USA,TX,Terrell,Independence Cr,19640719,.,206,0,0,.,.,.,.,0,45,34,13,19,16,0,0,0,16,9,9,11,0,0,28,0,9,9,9,.,0,0,0,0,0,0,47.4,28.7,21.6,0,35.8,0,34,9.1,17.7,9.7,0,50.5,0,0,0,0,0,150,30,20,999,99,10,,,82,,,,.,999,.,999,.,999,999,.,999,.,999,999,.,999,.,999,999,.,999,.,999,999,.,999,.,999,.,0,0,0,0,0,0,0,0,0,0,0,0
01  con,TU 35631,07 RioBravo-middle,11-Pecos,USA,TX,Terrell,Independence Cr,19640719,.,155,0,0,.,.,.,.,0,43,34,0,0,15,0,0,0,16,9,9,11,0,0,27,0,9,9,9,.,0,0,0,0,0,0,36.4,24.4,16,0,27.7,0,25.8,7,11.7,7,0,35.5,0,0,0,0,0,0,0,0,999,99,,,,,,,,.,999,.,999,.,999,999,.,999,.,999,999,.,999,.,999,999,.,999,.,999,999,.,999,.,999,.,0,0,0,0,0,0,0,0,0,0,0,0
01  con,TU 35631,07 RioBravo-middle,11-Pecos,USA,TX,Terrell,Independence Cr,19640719,.,201.5,0,0,.,.,.,.,0,45,32,13,17,16,0,0,0,16,10,10,11,0,0,27,0,9,9,9,.,0,0,0,0,0,0,52.6,33.4,20.6,0,37.9,0,37,10.3,17.8,11.1,0,53.2,0,0,0,0,0,120,29,17,999,99,,,,,,,,.,999,.,999,.,999,999,.,999,.,999,999,.,999,.,999,999,.,999,.,999,999,.,999,.,999,.,0,0,0,0,0,0,0,0,0,0,0,0
01  con,TU 36919,07 RioBravo-middle,11-Pecos,USA,TX,Crockett-Terrell,Pecos R,19630713,.,0,0,0,.,.,.,.,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,9,9,9,.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,999,99,,,,,,,,.,999,.,999,.,999,999,.,999,.,999,999,.,999,.,999,999,.,999,.,999,999,.,999,.,999,.,0,0,0,0,0,0,0,0,0,0,0,0
01  con,TU 36919,07 RioBravo-middle,11-Pecos,USA,TX,Crockett-Terrell,Pecos R,19630713,.,0,0,0,.,.,.,.,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,9,9,9,.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,999,99,,,,,,,,.,999,.,999,.,999,999,.,999,.,999,999,.,999,.,999,999,.,999,.,999,999,.,999,.,999,.,0,0,0,0,0,0,0,0,0,0,0,0
01  con,UMMZ 66181,07 RioBravo-middle,11-Pecos,USA,NM,.,South Spring R,19160403,.,107,0,0,.,.,.,.,0,43,34,14,18,16,0,0,0,15,8,9,11,0,0,0,0,9,9,9,.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,999,99,,,,,,,,.,999,.,999,.,999,999,.,999,.,999,999,.,999,.,999,999,.,999,.,999,999,.,999,.,999,.,0,0,0,0,0,0,0,0,0,0,0,0
01  con,UMMZ 66181,07 RioBravo-middle,11-Pecos,USA,NM,.,South Spring R,19160403,.,90,0,0,.,.,.,.,0,43,32,13,17,15,0,0,0,16,9,9,11,0,0,0,0,9,9,9,.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,999,99,,,,,,,,.,999,.,999,.,999,999,.,999,.,999,999,.,999,.,999,999,.,999,.,999,999,.,999,.,999,.,0,0,0,0,0,0,0,0,0,0,0,0
01  con,NLU 16119,07 RioBravo-middle,11-Pecos,USA,TX,ValVerde,Pecos R,19700530,.,35,0,0,.,.,.,.,0,0,0,0,0,0,0,0,0,17,0,0,11,0,0,0,0,9,9,9,.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,999,99,,,,,,,,.,999,.,999,.,999,999,.,999,.,999,999,.,999,.,999,999,.,999,.,999,999,.,999,.,999,.,0,0,0,0,0,0,0,0,0,0,0,0
01  con,NLU 16119,07 RioBravo-middle,11-Pecos,USA,TX,ValVerde,Pecos R,19700530,.,32,0,0,.,.,.,.,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,9,9,9,.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,999,99,,,,,,,,.,999,.,999,.,999,999,.,999,.,999,999,.,999,.,999,999,.,999,.,999,999,.,999,.,999,.,0,0,0,0,0,0,0,0,0,0,0,0
01  con,SU 884,06 RioBravo-upper,10-upper,MEX-USA,-TX,.,Rio Bravo El Paso,1891----,.,62.5,0,0,.,.,.,.,0,43,33,14,17,16,0,0,0,16,9,10,12,0,0,0,0,9,9,9,.,0,0,0,0,0,0,15.5,0,0,0,11,0,9.5,4,0,0,0,13.65,0,0,0,0,0,0,0,0,999,99,,,,,,,,.,999,.,999,.,999,999,.,999,.,999,999,.,999,.,999,999,.,999,.,999,999,.,999,.,999,.,0,0,0,0,0,0,0,0,0,0,0,0
03  alb,UMMZ 97376,08 RioBravo-lower,18-SanJuan,MEX,NuevoLeon,.,Arroyo Alamos,19300415,.,120,0,0,.,.,.,.,0,45,32,13,17,16,0,0,0,18,9,9,11,0,0,0,0,9,9,9,.,0,0,0,0,0,0,0,0,0,0,20.7,0,20.9,6.3,9,5.6,0,26.8,0,0,0,0,0,133,29,18,999,99,,,,,,,,.,999,.,999,.,999,999,.,999,.,999,999,.,999,.,999,999,.,999,.,999,999,.,999,.,999,.,0,0,0,0,0,0,0,0,0,0,0,0
03  alb,UMMZ 97379,08 RioBravo-lower,18-SanJuan,MEX,NuevoLeon,.,trib Rio Monterrey,19300419,.,65,0,0,.,.,.,.,0,46,36,14,20,16,0,0,0,0,9,9,12,0,0,0,0,9,9,9,.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,999,99,,,,,,,,.,999,.,999,.,999,999,.,999,.,999,999,.,999,.,999,999,.,999,.,999,999,.,999,.,999,.,0,0,0,0,0,0,0,0,0,0,0,0
03  alb,UMMZ 97377,08 RioBravo-lower,18-SanJuan,MEX,NuevoLeon,.,trib Rio Monterrey,19300411,.,0,0,0,.,.,.,.,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,9,9,9,.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,999,99,,,,,,,,.,999,.,999,.,999,999,.,999,.,999,999,.,999,.,999,999,.,999,.,999,999,.,999,.,999,.,0,0,0,0,0,0,0,0,0,0,0,0
03  alb,UMMZ 97377,08 RioBravo-lower,18-SanJuan,MEX,NuevoLeon,.,trib Rio Monterrey,19300411,.,0,0,0,.,.,.,.,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,9,9,9,.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,999,99,,,,,,,,.,999,.,999,.,999,999,.,999,.,999,999,.,999,.,999,999,.,999,.,999,999,.,999,.,999,.,0,0,0,0,0,0,0,0,0,0,0,0
03  alb,UMMZ 97377,08 RioBravo-lower,18-SanJuan,MEX,NuevoLeon,.,trib Rio Monterrey,19300411,.,0,0,0,.,.,.,.,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,9,9,9,.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,999,99,,,,,,,,.,999,.,999,.,999,999,.,999,.,999,999,.,999,.,999,999,.,999,.,999,999,.,999,.,999,.,0,0,0,0,0,0,0,0,0,0,0,0
03  alb,UMMZ 97377,08 RioBravo-lower,18-SanJuan,MEX,NuevoLeon,.,trib Rio Monterrey,19300411,.,0,0,0,.,.,.,.,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,9,9,9,.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,999,99,,,,,,,,.,999,.,999,.,999,999,.,999,.,999,999,.,999,.,999,999,.,999,.,999,999,.,999,.,999,.,0,0,0,0,0,0,0,0,0,0,0,0
03  alb,UMMZ 97377,08 RioBravo-lower,18-SanJuan,MEX,NuevoLeon,.,trib Rio Monterrey,19300411,.,0,0,0,.,.,.,.,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,9,9,9,.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,999,99,,,,,,,,.,999,.,999,.,999,999,.,999,.,999,999,.,999,.,999,999,.,999,.,999,999,.,999,.,999,.,0,0,0,0,0,0,0,0,0,0,0,0
03  alb,UMMZ 97377,08 RioBravo-lower,18-SanJuan,MEX,NuevoLeon,.,trib Rio Monterrey,19300411,.,0,0,0,.,.,.,.,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,9,9,9,.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,999,99,,,,,,,,.,999,.,999,.,999,999,.,999,.,999,999,.,999,.,999,999,.,999,.,999,999,.,999,.,999,.,0,0,0,0,0,0,0,0,0,0,0,0
03  alb,UMMZ 164718,08 RioBravo-lower,18-SanJuan,MEX,NuevoLeon,.,Rio San Juan,19520722,.,0,0,0,.,.,.,.,0,46,32,13,17,16,0,0,0,18,10,10,11,0,0,0,0,9,9,9,.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,999,99,,,,,,,,.,999,.,999,.,999,999,.,999,.,999,999,.,999,.,999,999,.,999,.,999,999,.,999,.,999,.,0,0,0,0,0,0,0,0,0,0,0,0
03  alb,FMNH 4415,08 RioBravo-lower,18-SanJuan,MEX,NuevoLeon,.,Rio Pilon,19030518,.,154.5,0,0,.,.,.,.,0,45,32,13,17,16,0,0,70,17,9,9,11,0,0,28,0,9,9,9,.,0,0,0,0,0,0,36.7,24.8,16.4,0,28.5,0,27.7,7.7,13.4,9,0,36.4,0,0,0,0,0,158,34,19,999,99,,,,,,,,.,999,.,999,.,999,999,.,999,.,999,999,.,999,.,999,999,.,999,.,999,999,.,999,.,999,.,0,0,0,0,0,0,0,0,0,0,0,0
03  alb,FMNH 4415,08 RioBravo-lower,18-SanJuan,MEX,NuevoLeon,.,Rio Pilon,19030518,.,150.5,0,0,.,.,.,.,0,44,33,13,18,16,0,0,95,16,9,9,11,0,0,28,0,9,9,9,.,0,0,0,0,0,0,36.1,23.4,15.8,0,26.8,0,26.4,7.3,12.1,7.9,0,35.8,0,0,0,0,0,153,29,18,999,99,,,,,,,,.,999,.,999,.,999,999,.,999,.,999,999,.,999,.,999,999,.,999,.,999,999,.,999,.,999,.,0,0,0,0,0,0,0,0,0,0,0,0
03  alb,FMNH 4415,08 RioBravo-lower,18-SanJuan,MEX,NuevoLeon,.,Rio Pilon,19030518,.,112,0,0,.,.,.,.,0,45,33,13,18,15,0,0,0,16,9,9,11,0,0,0,0,9,9,9,.,0,0,0,0,0,0,30,16.1,11.4,0,21,0,19.9,6,10.6,7.4,0,28.6,0,0,0,0,0,0,0,0,999,99,,,,,,,,.,999,.,999,.,999,999,.,999,.,999,999,.,999,.,999,999,.,999,.,999,999,.,999,.,999,.,0,0,0,0,0,0,0,0,0,0,0,0
03  alb,FMNH 4415,08 RioBravo-lower,18-SanJuan,MEX,NuevoLeon,.,Rio Pilon,19030518,.,78,0,0,.,.,.,.,0,46,32,13,17,16,0,0,0,17,9,9,11,0,0,0,0,9,9,9,.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,999,99,,,,,,,,.,999,.,999,.,999,999,.,999,.,999,999,.,999,.,999,999,.,999,.,999,999,.,999,.,999,.,0,0,0,0,0,0,0,0,0,0,0,0
03  alb,FMNH 4415,08 RioBravo-lower,18-SanJuan,MEX,NuevoLeon,.,Rio Pilon,19030518,.,37,0,0,.,.,.,.,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,9,9,9,.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,999,99,,,,,,,,.,999,.,999,.,999,999,.,999,.,999,999,.,999,.,999,999,.,999,.,999,999,.,999,.,999,.,0,0,0,0,0,0,0,0,0,0,0,0
03  alb,FMNH 4415,08 RioBravo-lower,18-SanJuan,MEX,NuevoLeon,.,Rio Pilon,19030518,.,0,0,0,.,.,.,.,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,9,9,9,.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,999,99,,,,,,,,.,999,.,999,.,999,999,.,999,.,999,999,.,999,.,999,999,.,999,.,999,999,.,999,.,999,.,0,0,0,0,0,0,0,0,0,0,0,0
03  alb,FMNH 4415,08 RioBravo-lower,18-SanJuan,MEX,NuevoLeon,.,Rio Pilon,19030518,.,44,0,0,.,.,.,.,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,9,9,9,.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,999,99,,,,,,,,.,999,.,999,.,999,999,.,999,.,999,999,.,999,.,999,999,.,999,.,999,999,.,999,.,999,.,0,0,0,0,0,0,0,0,0,0,0,0
03  alb,FMNH 4402,08 RioBravo-lower,18-SanJuan,MEX,NuevoLeon,.,Rio San Juan,19030519,.,174,0,0,.,.,.,.,0,46,33,13,18,16,0,0,0,15,9,9,12,0,0,28,0,9,9,9,.,0,0,0,0,0,0,39.2,28.5,18.1,0,29.7,0,30.3,7.7,11.7,8.7,0,38.5,0,0,0,0,0,162,29,18,999,99,,,,,,,,.,999,.,999,.,999,999,.,999,.,999,999,.,999,.,999,999,.,999,.,999,999,.,999,.,999,.,0,0,0,0,0,0,0,0,0,0,0,0
03  alb,FMNH 4402,08 RioBravo-lower,18-SanJuan,MEX,NuevoLeon,.,Rio San Juan,19030519,.,63,0,0,.,.,.,.,0,47,32,13,17,16,0,0,0,16,9,9,11,0,0,0,0,9,9,9,.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,999,99,,,,,,,,.,999,.,999,.,999,999,.,999,.,999,999,.,999,.,999,999,.,999,.,999,999,.,999,.,999,.,0,0,0,0,0,0,0,0,0,0,0,0
03  alb,FMNH 4402,08 RioBravo-lower,18-SanJuan,MEX,NuevoLeon,.,Rio San Juan,19030519,.,50,0,0,.,.,.,.,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,9,9,9,.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,999,99,,,,,,,,.,999,.,999,.,999,999,.,999,.,999,999,.,999,.,999,999,.,999,.,999,999,.,999,.,999,.,0,0,0,0,0,0,0,0,0,0,0,0
03  alb,FMNH 4402,08 RioBravo-lower,18-SanJuan,MEX,NuevoLeon,.,Rio San Juan,19030519,.,47,0,0,.,.,.,.,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,9,9,9,.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,999,99,,,,,,,,.,999,.,999,.,999,999,.,999,.,999,999,.,999,.,999,999,.,999,.,999,999,.,999,.,999,.,0,0,0,0,0,0,0,0,0,0,0,0
03  alb,UANL 649,08 RioBravo-lower,18-SanJuan,MEX,NuevoLeon,.,Rio Montemorelos,19640821,.,129,0,0,.,.,.,.,0,44,33,13,18,16,0,0,0,16,9,9,11,0,0,0,0,9,9,9,.,0,0,0,0,0,0,32.8,0,0,0,23.8,0,22.9,7.4,10.2,6.4,0,30.1,0,0,0,0,0,156,34,21,999,99,,,,,,,,.,999,.,999,.,999,999,.,999,.,999,999,.,999,.,999,999,.,999,.,999,999,.,999,.,999,.,0,0,0,0,0,0,0,0,0,0,0,0
03  alb,UANL 649,08 RioBravo-lower,18-SanJuan,MEX,NuevoLeon,.,Rio Montemorelos,19640821,.,76.5,0,0,.,.,.,.,0,45,33,13,18,16,0,0,0,0,9,9,11,0,0,0,0,9,9,9,.,0,0,0,0,0,0,0,0,0,0,13.9,0,12.9,5,5.6,3.2,0,18.2,0,0,0,0,0,0,0,0,999,99,,,,,,,,.,999,.,999,.,999,999,.,999,.,999,999,.,999,.,999,999,.,999,.,999,999,.,999,.,999,.,0,0,0,0,0,0,0,0,0,0,0,0
03  alb,UANL 649,08 RioBravo-lower,18-SanJuan,MEX,NuevoLeon,.,Rio Montemorelos,19640821,.,63.1,0,0,.,.,.,.,0,45,34,13,19,16,0,0,0,0,9,9,11,0,0,0,0,9,9,9,.,0,0,0,0,0,0,0,0,0,0,0,0,0,4.5,4.6,3.6,0,15.5,0,0,0,0,0,0,0,0,999,99,,,,,,,,.,999,.,999,.,999,999,.,999,.,999,999,.,999,.,999,999,.,999,.,999,999,.,999,.,999,.,0,0,0,0,0,0,0,0,0,0,0,0
03  alb,UMMZ 97383,08 RioBravo-lower,18-SanJuan,MEX,NuevoLeon,.,trib Rio Pilon syst,19300421,.,0,0,0,.,.,.,.,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,9,9,9,.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,999,99,,,,,,,,.,999,.,999,.,999,999,.,999,.,999,999,.,999,.,999,999,.,999,.,999,999,.,999,.,999,.,0,0,0,0,0,0,0,0,0,0,0,0
03  alb,UMMZ 97383,08 RioBravo-lower,18-SanJuan,MEX,NuevoLeon,.,trib Rio Pilon syst,19300421,.,0,0,0,.,.,.,.,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,9,9,9,.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,999,99,,,,,,,,.,999,.,999,.,999,999,.,999,.,999,999,.,999,.,999,999,.,999,.,999,999,.,999,.,999,.,0,0,0,0,0,0,0,0,0,0,0,0
03  alb,UMMZ 97383,08 RioBravo-lower,18-SanJuan,MEX,NuevoLeon,.,trib Rio Pilon syst,19300421,.,0,0,0,.,.,.,.,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,9,9,9,.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,999,99,,,,,,,,.,999,.,999,.,999,999,.,999,.,999,999,.,999,.,999,999,.,999,.,999,999,.,999,.,999,.,0,0,0,0,0,0,0,0,0,0,0,0
03  alb,UMMZ 97383,08 RioBravo-lower,18-SanJuan,MEX,NuevoLeon,.,trib Rio Pilon syst,19300421,.,0,0,0,.,.,.,.,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,9,9,9,.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,999,99,,,,,,,,.,999,.,999,.,999,999,.,999,.,999,999,.,999,.,999,999,.,999,.,999,999,.,999,.,999,.,0,0,0,0,0,0,0,0,0,0,0,0
03  alb,UMMZ 97383,08 RioBravo-lower,18-SanJuan,MEX,NuevoLeon,.,trib Rio Pilon syst,19300421,.,0,0,0,.,.,.,.,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,9,9,9,.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,999,99,,,,,,,,.,999,.,999,.,999,999,.,999,.,999,999,.,999,.,999,999,.,999,.,999,999,.,999,.,999,.,0,0,0,0,0,0,0,0,0,0,0,0
03  alb,UMMZ 97383,08 RioBravo-lower,18-SanJuan,MEX,NuevoLeon,.,trib Rio Pilon syst,19300421,.,0,0,0,.,.,.,.,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,9,9,9,.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,999,99,,,,,,,,.,999,.,999,.,999,999,.,999,.,999,999,.,999,.,999,999,.,999,.,999,999,.,999,.,999,.,0,0,0,0,0,0,0,0,0,0,0,0
03  alb,UANL 16,08 RioBravo-lower,18-SanJuan,MEX,NuevoLeon,.,Rio Pilon,19630424,1,46,0,0,.,.,.,.,0,47,34,13,19,16,0,0,0,0,0,0,12,0,0,0,0,9,9,9,.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,999,99,,,,,,,,.,999,.,999,.,999,999,.,999,.,999,999,.,999,.,999,999,.,999,.,999,999,.,999,.,999,.,0,0,0,0,0,0,0,0,0,0,0,0
03  alb,UANL 16,08 RioBravo-lower,18-SanJuan,MEX,NuevoLeon,.,Rio Pilon,19630424,2,39,0,0,.,.,.,.,0,43,0,0,0,14,0,0,0,0,0,0,12,0,0,0,0,9,9,9,.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,999,99,,,,,,,,.,999,.,999,.,999,999,.,999,.,999,999,.,999,.,999,999,.,999,.,999,999,.,999,.,999,.,0,0,0,0,0,0,0,0,0,0,0,0
03  alb,UANL 16,08 RioBravo-lower,18-SanJuan,MEX,NuevoLeon,.,Rio Pilon,19630424,3,37,0,0,.,.,.,.,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,9,9,9,.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,999,99,,,,,,,,.,999,.,999,.,999,999,.,999,.,999,999,.,999,.,999,999,.,999,.,999,999,.,999,.,999,.,0,0,0,0,0,0,0,0,0,0,0,0
03  alb,UANL 16,08 RioBravo-lower,18-SanJuan,MEX,NuevoLeon,.,Rio Pilon,19630424,4,0,0,0,.,.,.,.,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,9,9,9,.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,999,99,,,,,,,,.,999,.,999,.,999,999,.,999,.,999,999,.,999,.,999,999,.,999,.,999,999,.,999,.,999,.,0,0,0,0,0,0,0,0,0,0,0,0
03  alb,UANL 16,08 RioBravo-lower,18-SanJuan,MEX,NuevoLeon,.,Rio Pilon,19630424,5,0,0,0,.,.,.,.,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,9,9,9,.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,999,99,,,,,,,,.,999,.,999,.,999,999,.,999,.,999,999,.,999,.,999,999,.,999,.,999,999,.,999,.,999,.,0,0,0,0,0,0,0,0,0,0,0,0
03  alb,UANL 623,08 RioBravo-lower,18-SanJuan,MEX,NuevoLeon,.,Rio Ramos,19640808,.,69.3,0,0,.,.,.,.,0,44,35,13,20,16,0,0,0,0,0,0,11,0,0,0,0,9,9,9,.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.4,0,0,0,0,0,0,0,0,999,99,,,,,,,,.,999,.,999,.,999,999,.,999,.,999,999,.,999,.,999,999,.,999,.,999,999,.,999,.,999,.,0,0,0,0,0,0,0,0,0,0,0,0
03  alb,UANL 53,08 RioBravo-lower,18-SanJuan,MEX,NuevoLeon,.,Rio San Juan,19611004,.,146.5,0,0,.,.,.,.,0,44,34,13,19,16,0,0,0,17,9,9,11,0,0,28,0,9,9,9,.,0,0,0,0,0,0,0,0,0,0,0,0,0,8.3,12.6,7.7,0,26.9,0,0,0,0,0,164,30,18,999,99,,,,,,,,.,999,.,999,.,999,999,.,999,.,999,999,.,999,.,999,999,.,999,.,999,999,.,999,.,999,.,0,0,0,0,0,0,0,0,0,0,0,0
03  alb,UANL 53,08 RioBravo-lower,18-SanJuan,MEX,NuevoLeon,.,Rio San Juan,19611004,2,120,0,0,.,.,.,.,0,47,33,13,18,16,0,0,0,17,9,9,11,0,0,0,0,9,9,9,.,0,0,0,0,0,0,0,0,0,0,0,0,0,7.4,7.5,5.2,0,19.4,0,0,0,0,0,153,30,19,999,99,,,,,,,,.,999,.,999,.,999,999,.,999,.,999,999,.,999,.,999,999,.,999,.,999,999,.,999,.,999,.,0,0,0,0,0,0,0,0,0,0,0,0
03  alb,UANL 53,08 RioBravo-lower,18-SanJuan,MEX,NuevoLeon,.,Rio San Juan,19611004,3,124,0,0,.,.,.,.,0,44,35,13,20,16,0,0,0,17,9,9,11,0,0,0,0,9,9,9,.,0,0,0,0,0,0,0,0,0,0,0,0,0,7.3,9.4,5.9,0,19.8,0,0,0,0,0,161,27,17,999,99,,,,,,,,.,999,.,999,.,999,999,.,999,.,999,999,.,999,.,999,999,.,999,.,999,999,.,999,.,999,.,0,0,0,0,0,0,0,0,0,0,0,0
03  alb,UANL 53,08 RioBravo-lower,18-SanJuan,MEX,NuevoLeon,.,Rio San Juan,19611004,1,124,0,0,.,.,.,.,0,45,36,13,21,16,0,0,0,19,9,9,12,0,0,0,0,9,9,9,.,0,0,0,0,0,0,0,0,0,0,0,0,0,8,9.2,4.6,0,24.2,0,0,0,0,0,170,30,19,999,99,,,,,,,,.,999,.,999,.,999,999,.,999,.,999,999,.,999,.,999,999,.,999,.,999,999,.,999,.,999,.,0,0,0,0,0,0,0,0,0,0,0,0
